/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-10197 POSCAR.JVASP-10197 Ca1O3Sn1 5 Ca O Sn 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1091 POSCAR.JVASP-1091 Ni1Sn1Zr1 3 Ni Sn Zr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-110 POSCAR.JVASP-110 Ba1O3Ti1 5 Ba O Ti 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1127 POSCAR.JVASP-1127 K1O3Ta1 5 K O Ta 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-11322 POSCAR.JVASP-11322 Ca1F4Ti1 6 Ca F Ti 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-11996 POSCAR.JVASP-11996 Hf2Si2Te2 6 Hf Si Te 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-11999 POSCAR.JVASP-11999 Br2O2Ti2 6 Br O Ti 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12014 POSCAR.JVASP-12014 Br2N2Zr2 6 Br N Zr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12027 POSCAR.JVASP-12027 Br2N2Zr2 6 Br N Zr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12031 POSCAR.JVASP-12031 Ga2I2Y2 6 Ga I Y 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12049 POSCAR.JVASP-12049 Br2O2Y2 6 Br O Y 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12051 POSCAR.JVASP-12051 Bi2F2O2 6 Bi F O 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12056 POSCAR.JVASP-12056 Ni1O4Te1 6 Ni O Te 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12057 POSCAR.JVASP-12057 Te4Ti1Zr1 6 Te Ti Zr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12069 POSCAR.JVASP-12069 P1Te2Zr2 5 P Te Zr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12074 POSCAR.JVASP-12074 Cl2O2Ti2 6 Cl O Ti 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12101 POSCAR.JVASP-12101 Ge2Te2Zr2 6 Ge Te Zr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12110 POSCAR.JVASP-12110 Cl2Hf2N2 6 Cl Hf N 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12112 POSCAR.JVASP-12112 Br2O2Sc2 6 Br O Sc 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12113 POSCAR.JVASP-12113 Cl2Fe2O2 6 Cl Fe O 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12131 POSCAR.JVASP-12131 Hf2I2N2 6 Hf I N 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12136 POSCAR.JVASP-12136 Cl2N2Zr2 6 Cl N Zr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12139 POSCAR.JVASP-12139 Se4Ti1Zr1 6 Se Ti Zr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12144 POSCAR.JVASP-12144 Sb2Se2Te1 5 Sb Se Te 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12151 POSCAR.JVASP-12151 H2Ni1O2 5 H Ni O 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12153 POSCAR.JVASP-12153 Br2C2Y2 6 Br C Y 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12158 POSCAR.JVASP-12158 Ge1I2Y2 5 Ge I Y 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12162 POSCAR.JVASP-12162 Ba1Ca1I4 6 Ba Ca I 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12163 POSCAR.JVASP-12163 Ca1I4Pb1 6 Ca I Pb 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12174 POSCAR.JVASP-12174 Co1O4Te1 6 Co O Te 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12216 POSCAR.JVASP-12216 Li2Ni1O2 5 Li Ni O 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12292 POSCAR.JVASP-12292 Cr2N2Nb2 6 Cr N Nb 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1231 POSCAR.JVASP-1231 Ba1O3Ti1 5 Ba O Ti 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1234 POSCAR.JVASP-1234 Ba1O3Ti1 5 Ba O Ti 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12834 POSCAR.JVASP-12834 Cu2Se2Tl1 5 Cu Se Tl 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12860 POSCAR.JVASP-12860 Cu2Te2Tl1 5 Cu Te Tl 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12870 POSCAR.JVASP-12870 Al1Li1O2 4 Al Li O 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-12872 POSCAR.JVASP-12872 Cu2S2Tl1 5 Cu S Tl 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13736 POSCAR.JVASP-13736 Au2Sb2Sr2 6 Au Sb Sr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13764 POSCAR.JVASP-13764 Li1Pd1Si3 5 Li Pd Si 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13787 POSCAR.JVASP-13787 Al2Cl2O2 6 Al Cl O 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13820 POSCAR.JVASP-13820 Mn2O3Ta1 6 Mn O Ta 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13822 POSCAR.JVASP-13822 Cl4O1W1 6 Cl O W 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13836 POSCAR.JVASP-13836 Li1N1Na2 4 Li N Na 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13842 POSCAR.JVASP-13842 Ba1Li1Si1 3 Ba Li Si 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13853 POSCAR.JVASP-13853 Ag2Ba2Sb2 6 Ag Ba Sb 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13854 POSCAR.JVASP-13854 Ag2Sb2Sr2 6 Ag Sb Sr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13893 POSCAR.JVASP-13893 Ni2P2Zr2 6 Ni P Zr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13896 POSCAR.JVASP-13896 Mn2P2Rb2 6 Mn P Rb 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13918 POSCAR.JVASP-13918 Na1S2Sn1 4 Na S Sn 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13919 POSCAR.JVASP-13919 Li1S2Sn1 4 Li S Sn 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13951 POSCAR.JVASP-13951 Ag2Ba2Bi2 6 Ag Ba Bi 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13955 POSCAR.JVASP-13955 Bi2Se2Te1 5 Bi Se Te 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13960 POSCAR.JVASP-13960 Cu1O2Sr1 4 Cu O Sr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-13969 POSCAR.JVASP-13969 K1S2Sn1 4 K S Sn 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14011 POSCAR.JVASP-14011 C1K1N1 3 C K N 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14052 POSCAR.JVASP-14052 Br2Ca3Si1 6 Br Ca Si 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14063 POSCAR.JVASP-14063 F3Hg1K1 5 F Hg K 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14074 POSCAR.JVASP-14074 Li1Mn1Se2 4 Li Mn Se 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14089 POSCAR.JVASP-14089 Co2Ga1Ni1 4 Co Ga Ni 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14157 POSCAR.JVASP-14157 As2Fe2Sr1 5 As Fe Sr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14235 POSCAR.JVASP-14235 Mn1Rb1Se2 4 Mn Rb Se 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14255 POSCAR.JVASP-14255 Cd1S2Tl1 4 Cd S Tl 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1426 POSCAR.JVASP-1426 Au1Sc1Sn1 3 Au Sc Sn 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14267 POSCAR.JVASP-14267 Mn1Na1Se2 4 Mn Na Se 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14273 POSCAR.JVASP-14273 Cd1Hg2Ti1 4 Cd Hg Ti 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14278 POSCAR.JVASP-14278 Li1Mn1Te2 4 Li Mn Te 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14286 POSCAR.JVASP-14286 O2P1Ti3 6 O P Ti 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1429 POSCAR.JVASP-1429 N1Na1O2 4 N Na O 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14306 POSCAR.JVASP-14306 Mn2Na2P2 6 Mn Na P 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14309 POSCAR.JVASP-14309 Cd1In1S2 4 Cd In S 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14312 POSCAR.JVASP-14312 Ge2Mn2Sr1 5 Ge Mn Sr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1432 POSCAR.JVASP-1432 Na1O2Tl1 4 Na O Tl 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14343 POSCAR.JVASP-14343 C2Cl2N2 6 C Cl N 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1435 POSCAR.JVASP-1435 Al1Li1Si1 3 Al Li Si 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1438 POSCAR.JVASP-1438 Cr1Na1Se2 4 Cr Na Se 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14398 POSCAR.JVASP-14398 Mn2P2Sr1 5 Mn P Sr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14399 POSCAR.JVASP-14399 Ca1Fe2P2 5 Ca Fe P 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14404 POSCAR.JVASP-14404 Ca1Mn2P2 5 Ca Mn P 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1441 POSCAR.JVASP-1441 Ni1Sb1Sc1 3 Ni Sb Sc 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1444 POSCAR.JVASP-1444 Ag1Cr1Se2 4 Ag Cr Se 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1453 POSCAR.JVASP-1453 Al1Cu1O2 4 Al Cu O 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1456 POSCAR.JVASP-1456 Ba1Hg1O2 4 Ba Hg O 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1462 POSCAR.JVASP-1462 Cr1K1S2 4 Cr K S 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1468 POSCAR.JVASP-1468 C1Ca1N2 4 C Ca N 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1471 POSCAR.JVASP-1471 Ag1Cr1S2 4 Ag Cr S 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1474 POSCAR.JVASP-1474 Cr1Li1S2 4 Cr Li S 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1480 POSCAR.JVASP-1480 Cu1Ga1O2 4 Cu Ga O 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14890 POSCAR.JVASP-14890 B2Co1W2 5 B Co W 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14891 POSCAR.JVASP-14891 Al2B2Mo2 6 Al B Mo 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14903 POSCAR.JVASP-14903 Al1B2Cr2 5 Al B Cr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14906 POSCAR.JVASP-14906 Al2Ca1Si2 5 Al Ca Si 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14907 POSCAR.JVASP-14907 B1Fe1Nb1 3 B Fe Nb 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14908 POSCAR.JVASP-14908 Ni2Si2Zr1 5 Ni Si Zr 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14909 POSCAR.JVASP-14909 Cd1S2Tl1 4 Cd S Tl 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-1492 POSCAR.JVASP-1492 Pt1Sb1Y1 3 Pt Sb Y 
/home/kfg/codes/jarvis_test/tern_1_6/POSCAR.JVASP-14923 POSCAR.JVASP-14923 K1S2Sn1 4 K S Sn 
